,DateTimeStamp,uptime,LifeSign,msg,potentiomenter,speed,acceleration,deceleration,accelerationDisplay,batteryVoltage,batteryCurrent,batteryErrors,batteryPrechargeState,pvOn,pvCurrent,motorOn,motorCurrent,mppt1Current,mppt2Current,mppt3Current,voltageMin,voltageAvg,voltageMax,T1,T2,T3,Tmin,Tmax,driveDirection,constantMode,displayStatus,targetSpeed,Kp,Ki,Kd,targetPower,engineerInfo,driverInfo,speedArrow,ms_racetime,energy_used,pv_energy,lapnumber
35511,2024-09-21T23:29:33,03:52:40,13117,log,4522,56,0,0,0,100.017,-0.009,[7],RUN,0,0.0,1,3328.0,0.0,0,0,3.594,3.572,3.619,20.294,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37478000.0,-0.0007501274999999999,0.0,131
35512,2024-09-21T23:29:36,03:52:43,13120,log,4523,54,0,0,0,100.064,-0.006,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.607,3.574,3.63,20.309,0,0,21.2,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: goal: 4:20 <OK>,OFF,37481000.0,-0.00050032,0.0,131
35513,2024-09-21T23:29:40,03:52:47,13123,log,4523,52,0,0,0,100.175,-0.005,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.608,3.578,3.631,20.309,0,0,21.1,23.6,fwd,SPEED,ENGINEER_BACKGROUND,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37485000.0,-0.0004173958333333333,0.0,131
35514,2024-09-21T23:29:43,03:52:50,13126,log,4523,49,0,0,0,100.333,-0.006,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.61,3.583,3.632,20.309,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37488000.0,-0.0005016650000000001,0.0,131
35515,2024-09-21T23:29:46,03:52:53,13129,log,4520,46,0,0,0,101.059,15.415,[7],RUN,0,0.0,1,51.1,0.0,0,0,3.618,3.609,3.645,20.309,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37491000.0,1.2981870708333334,0.0,131
35516,2024-09-21T23:29:49,03:52:56,13132,log,4523,42,24715,0,73,100.033,-11.613,[7],RUN,0,0.0,1,1996.8,0.0,0,0,3.612,3.573,3.635,20.286,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: goal: 4:20 <OK>,OFF,37494000.0,-0.9680693575,0.0,131
35517,2024-09-21T23:29:52,03:52:59,13135,log,4522,43,23068,0,68,100.033,-18.613,[7],RUN,0,0.0,1,4428.8,0.0,0,0,3.585,3.573,3.611,20.286,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37497000.0,-1.5515951908333334,0.0,131
35518,2024-09-21T23:29:55,03:53:02,13138,log,4522,46,31302,0,93,99.859,-37.8,[7],RUN,0,0.0,1,5094.4,0.0,0,0,3.578,3.566,3.604,20.28,0,0,21.0,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37500000.0,-3.1455585,0.0,131
35519,2024-09-21T23:29:58,03:53:05,13141,log,4523,51,29419,0,87,99.812,-36.95,[7],RUN,0,0.0,1,4198.7,0.0,0,0,3.56,3.565,3.598,20.28,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37503000.0,-3.0733778333333337,0.0,131
35520,2024-09-21T23:30:01,03:53:08,13144,log,4522,56,0,0,0,100.033,-0.006,[7],RUN,0,0.0,1,3302.4,0.0,0,0,3.556,3.573,3.582,20.285,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: goal: 4:20 <OK>,OFF,37506000.0,-0.000500165,0.0,131
35521,2024-09-21T23:30:04,03:53:11,13147,log,4523,54,13727,0,39,100.017,-0.009,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.6,3.572,3.623,20.285,0,0,20.9,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37509000.0,-0.0007501274999999999,0.0,131
35522,2024-09-21T23:30:07,03:53:14,13149,log,4523,55,0,0,0,100.017,-12.046,[7],RUN,0,0.0,1,1356.8,0.0,0,0,3.584,3.572,3.612,20.28,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37512000.0,-1.004003985,0.0,131
35523,2024-09-21T23:30:10,03:53:17,13152,log,4522,55,0,0,0,100.017,-0.007,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.603,3.572,3.626,20.28,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37515000.0,-0.0005834325,0.0,131
35524,2024-09-21T23:30:13,03:53:20,13155,log,4520,55,20444,0,61,100.017,-16.357,[7],RUN,0,0.0,1,3328.0,0.0,0,0,3.605,3.572,3.628,20.28,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf INFO: goal: 4:20 <OK>,OFF,37518000.0,-1.3633150575,0.0,131
35525,2024-09-21T23:30:16,03:53:23,13158,log,4520,57,11520,0,34,100.017,-10.698,[7],RUN,0,0.0,1,2816.0,0.0,0,0,3.592,3.572,3.618,20.277,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37521000.0,-0.8916515550000002,0.0,131
35526,2024-09-21T23:30:19,03:53:26,13161,log,4522,58,0,0,0,100.017,-0.005,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.603,3.572,3.626,20.277,0,0,21.2,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37524000.0,-0.00041673750000000004,0.0,131
35527,2024-09-21T23:30:22,03:53:29,13164,log,4522,58,5779,0,17,100.017,-8.578,[7],RUN,0,0.0,1,2380.8,0.0,0,0,3.596,3.572,3.623,20.266,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,DrvInf INFO: goal: 4:20 <OK>,OFF,37527000.0,-0.714954855,0.0,131
35528,2024-09-21T23:30:25,03:53:32,13167,log,4524,58,0,0,0,100.017,-0.007,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.605,3.572,3.628,20.266,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,DrvInf WARN: Fahrerwechsel,OFF,37530000.0,-0.0005834325,0.0,132
35529,2024-09-21T23:30:28,03:53:35,13170,log,4522,57,3425,0,10,100.017,-0.005,[7],RUN,0,0.0,1,6425.5,0.0,0,0,3.606,3.572,3.629,20.294,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,DrvInf WARN: Fahrerwechsel,OFF,37533000.0,-0.00041673750000000004,0.0,132
35530,2024-09-21T23:30:31,03:53:38,13173,log,4523,57,0,0,0,100.017,-11.241,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.596,3.572,3.621,20.294,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
�",OFF,37536000.0,-0.9369092474999999,0.0,132
35531,2024-09-21T23:30:34,03:53:41,13176,log,4522,58,13825,0,41,100.033,-11.611,[7],RUN,0,0.0,1,1689.6,0.0,0,0,3.602,3.573,3.629,20.262,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
�",OFF,37539000.0,-0.9679026358333335,0.0,132
35532,2024-09-21T23:30:37,03:53:44,13179,log,4521,60,11968,0,35,100.017,-12.924,[7],RUN,0,0.0,1,2176.0,0.0,0,0,3.587,3.572,3.614,20.262,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
�",OFF,37542000.0,-1.0771830900000001,0.0,132
35533,2024-09-21T23:30:40,03:53:47,13182,log,4520,61,0,0,0,100.017,-0.009,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.604,3.572,3.626,20.269,0,0,20.9,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
�",OFF,37545000.0,-0.0007501274999999999,0.0,132
35534,2024-09-21T23:30:43,03:53:50,13185,log,4522,60,0,0,0,100.017,-0.005,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.605,3.572,3.628,20.269,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
�",OFF,37548000.0,-0.00041673750000000004,0.0,132
35535,2024-09-21T23:30:46,03:53:53,13188,log,4522,58,0,0,0,100.017,-0.006,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.606,3.572,3.629,20.267,0,0,20.9,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
�",OFF,37551000.0,-0.000500085,0.0,132
35536,2024-09-21T23:30:49,03:53:56,13191,log,4523,57,9861,0,29,100.048,-8.397,[7],RUN,0,0.0,1,1664.0,0.0,0,0,3.607,3.573,3.63,20.267,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
�",OFF,37554000.0,-0.70008588,0.0,132
35537,2024-09-21T23:30:52,03:53:59,13194,log,4522,56,12771,0,38,100.017,-10.486,[7],RUN,0,0.0,1,1664.0,0.0,0,0,3.607,3.572,3.629,20.258,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
�",OFF,37557000.0,-0.8739818850000001,0.0,132
35538,2024-09-21T23:30:55,03:54:02,13197,log,4523,56,19259,0,57,100.017,-17.714,[7],RUN,0,0.0,1,6272.0,0.0,0,0,3.589,3.572,3.616,20.254,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37560000.0,-1.476417615,0.0,132
35539,2024-09-21T23:30:58,03:54:05,13200,log,4523,58,18207,0,54,100.033,-16.366,[7],RUN,0,0.0,1,3763.2,0.0,0,0,3.583,3.573,3.609,20.254,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37563000.0,-1.3642833983333333,0.0,132
35540,2024-09-21T23:31:01,03:54:08,13203,log,4522,60,15749,0,47,100.017,-12.17,[7],RUN,0,0.0,1,3148.8,0.0,0,0,3.584,3.572,3.609,20.276,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37566000.0,-1.014339075,0.0,132
35541,2024-09-21T23:31:04,03:54:11,13206,log,4521,61,17438,0,52,100.017,-16.193,[7],RUN,0,0.0,1,3916.8,0.0,0,0,3.586,3.572,3.611,20.276,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37569000.0,-1.3496460675000002,0.0,132
35542,2024-09-21T23:31:07,03:54:14,13209,log,4520,62,12188,0,36,100.017,-12.432,[7],RUN,0,0.0,1,4608.0,0.0,0,0,3.585,3.572,3.608,20.253,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37572000.0,-1.0361761200000001,0.0,132
35543,2024-09-21T23:31:10,03:54:17,13212,log,4523,63,11624,0,34,100.017,-10.149,[7],RUN,0,0.0,1,1331.2,0.0,0,0,3.587,3.572,3.612,20.253,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37575000.0,-0.8458937774999999,0.0,132
35544,2024-09-21T23:31:13,03:54:20,13215,log,4523,62,0,0,0,100.017,-0.004,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.59,3.572,3.613,20.252,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37578000.0,-0.00033339,0.0,132
35545,2024-09-21T23:31:16,03:54:23,13218,log,4523,60,0,0,0,100.033,-0.01,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.601,3.573,3.624,20.252,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37581000.0,-0.0008336083333333334,0.0,132
35546,2024-09-21T23:31:19,03:54:26,13221,log,4523,57,0,0,0,100.017,-0.004,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.603,3.572,3.626,20.249,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37584000.0,-0.00033339,0.0,132
35547,2024-09-21T23:31:22,03:54:29,13224,log,4522,56,19216,0,57,100.017,-17.835,[7],RUN,0,0.0,1,4044.8,0.0,0,0,3.591,3.572,3.616,20.249,0,0,20.9,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37587000.0,-1.4865026625,0.0,132
35548,2024-09-21T23:31:25,03:54:32,13227,log,4522,58,20486,0,61,100.017,-19.925,[7],RUN,0,0.0,1,4531.2,0.0,0,0,3.576,3.572,3.603,20.238,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37590000.0,-1.6606989375,0.0,132
35549,2024-09-21T23:31:28,03:54:35,13230,log,4523,59,17166,0,51,100.017,-14.711,[7],RUN,0,0.0,1,1894.4,0.0,0,0,3.577,3.572,3.603,20.238,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37593000.0,-1.2261250725000001,0.0,132
35550,2024-09-21T23:31:31,03:54:38,13233,log,4523,60,14202,0,42,100.017,-14.242,[7],RUN,0,0.0,1,2457.6,0.0,0,0,3.579,3.572,3.604,20.241,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37596000.0,-1.187035095,0.0,132
35551,2024-09-21T23:31:34,03:54:41,13236,log,4520,61,21245,0,63,100.001,-19.411,[7],RUN,0,0.0,1,5248.0,0.0,0,0,3.572,3.571,3.602,20.241,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37599000.0,-1.6175995091666668,0.0,132
35552,2024-09-21T23:31:37,03:54:44,13239,log,4523,61,18204,0,54,100.017,-0.008,[7],RUN,0,0.0,1,5760.0,0.0,0,0,3.57,3.572,3.594,20.237,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37602000.0,-0.00066678,0.0,132
35553,2024-09-21T23:31:40,03:54:47,13242,log,4522,61,13912,0,41,100.017,-14.778,[7],RUN,0,0.0,1,3558.4,0.0,0,0,3.574,3.572,3.602,20.239,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37605000.0,-1.231709355,0.0,132
35554,2024-09-21T23:31:43,03:54:50,13245,log,4523,60,0,0,0,100.017,-0.001,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.597,3.572,3.62,20.239,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37608000.0,-8.33475e-05,0.0,132
35555,2024-09-21T23:31:46,03:54:53,13248,log,4522,57,0,0,0,100.033,-0.007,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.598,3.573,3.621,20.227,0,0,21.2,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37611000.0,-0.0005835258333333334,0.0,132
35556,2024-09-21T23:31:49,03:54:56,13251,log,4524,55,0,0,0,100.017,-0.007,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.6,3.572,3.623,20.227,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37614000.0,-0.0005834325,0.0,132
35557,2024-09-21T23:31:52,03:54:59,13254,log,4523,51,0,31056,-92,101.011,17.562,[7],RUN,0,0.0,1,563.1,0.0,0,0,3.621,3.608,3.644,20.238,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37617000.0,1.4782959850000001,0.0,132
35558,2024-09-21T23:31:55,03:55:02,13257,log,4523,45,0,0,0,100.033,-0.009,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.605,3.573,3.628,20.238,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37620000.0,-0.0007502475,0.0,132
35559,2024-09-21T23:31:58,03:55:05,13260,log,4522,45,28508,0,84,100.017,-36.159,[7],RUN,0,0.0,1,1254.6,0.0,0,0,3.577,3.572,3.61,20.235,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37623000.0,-3.0137622525,0.0,132
35560,2024-09-21T23:32:01,03:55:08,13263,log,4520,50,27831,0,82,99.812,-34.998,[7],RUN,0,0.0,1,4684.8,0.0,0,0,3.561,3.565,3.587,20.235,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37626000.0,-2.91101698,0.0,132
35561,2024-09-21T23:32:04,03:55:11,13266,log,4523,56,21603,0,64,100.017,-20.953,[7],RUN,0,0.0,1,5068.8,0.0,0,0,3.571,3.572,3.597,20.265,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37629000.0,-1.7463801675,0.0,132
35562,2024-09-21T23:32:07,03:55:14,13269,log,4523,56,7933,0,23,100.033,-0.006,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.585,3.573,3.61,20.265,0,0,20.9,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37632000.0,-0.000500165,0.0,132
35563,2024-09-21T23:32:10,03:55:17,13272,log,4522,51,17378,0,51,100.017,-13.455,[7],RUN,0,0.0,1,3353.6,0.0,0,0,3.585,3.572,3.608,20.262,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37635000.0,-1.1214406125,0.0,132
35564,2024-09-21T23:32:13,03:55:20,13275,log,4523,49,0,0,0,100.017,-0.008,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.597,3.572,3.62,20.262,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37638000.0,-0.00066678,0.0,132
35565,2024-09-21T23:32:16,03:55:23,13278,log,4522,53,0,0,0,100.033,-0.005,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.599,3.573,3.622,20.235,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37641000.0,-0.0004168041666666667,0.0,132
35566,2024-09-21T23:32:19,03:55:26,13281,log,4523,58,0,0,0,100.017,-0.006,[7],RUN,0,0.0,1,0.0,0.0,0,0,3.6,3.572,3.623,20.241,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37644000.0,-0.000500085,0.0,132
35567,2024-09-21T23:32:22,03:55:29,13284,log,4523,58,0,13459,-40,100.033,4.81,[7],RUN,0,0.0,1,4659.1,0.0,0,0,3.603,3.573,3.625,20.241,0,0,21.2,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37647000.0,0.40096560833333333,0.0,132
35568,2024-09-21T23:32:25,03:55:32,13287,log,4521,56,0,0,0,100.048,-0.011,[7],RUN,0,0.0,1,6118.3,0.0,0,0,3.602,3.573,3.625,20.245,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37650000.0,-0.0009171066666666666,0.0,132
35569,2024-09-21T23:32:28,03:55:35,13290,log,4521,53,0,25655,-76,101.011,14.722,[7],RUN,0,0.0,1,281.5,0.0,0,0,3.622,3.608,3.642,20.245,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37653000.0,1.2392366183333334,0.0,132
35570,2024-09-21T23:32:31,03:55:38,13293,log,4523,44,0,23381,-69,101.027,16.23,[7],RUN,0,0.0,1,921.5,0.0,0,0,3.633,3.608,3.654,20.239,0,0,21.1,23.8,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37656000.0,1.366390175,0.0,132
35571,2024-09-21T23:32:34,03:55:41,13296,log,4523,39,21293,0,63,100.127,-0.004,[7],RUN,0,0.0,1,972.8,0.0,0,0,3.605,3.576,3.631,20.239,0,0,21.1,23.6,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37659000.0,-0.0003337566666666667,0.0,132
35572,2024-09-21T23:32:37,03:55:44,13299,log,4522,38,23711,0,70,100.017,-13.928,[7],RUN,0,0.0,1,5529.6,0.0,0,0,3.592,3.572,3.629,20.239,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37662000.0,-1.16086398,0.0,132
35573,2024-09-21T23:32:40,03:55:47,13302,log,4523,42,22907,0,68,100.033,-10.431,[7],RUN,0,0.0,1,3353.6,0.0,0,0,3.585,3.573,3.605,20.239,0,0,20.9,23.8,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37665000.0,-0.8695368525,0.0,132
35574,2024-09-21T23:32:43,03:55:50,13305,log,4522,47,25465,0,75,100.017,-27.864,[7],RUN,0,0.0,1,1561.7,0.0,0,0,3.571,3.572,3.596,20.239,0,0,20.9,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37668000.0,-2.3223947400000005,0.0,132
35575,2024-09-21T23:32:46,03:55:53,13307,log,4523,52,19736,0,58,100.017,-18.456,[7],RUN,0,0.0,1,3430.4,0.0,0,0,3.575,3.572,3.6,20.239,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37671000.0,-1.53826146,0.0,132
35576,2024-09-21T23:32:49,03:55:56,13309,log,4521,56,27008,0,80,100.017,-26.7,[7],RUN,0,0.0,1,6425.6,0.0,0,0,3.566,3.572,3.599,20.238,0,0,20.9,23.8,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf : ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37674000.0,-2.2253782500000003,0.0,132
35577,2024-09-21T23:32:52,03:55:59,13312,log,4521,60,28184,0,83,99.496,-30.839,[7],RUN,0,0.0,1,2508.9,0.0,0,0,3.558,3.553,3.583,20.238,0,0,21.1,23.7,fwd,SPEED,DRIVER_RUNNING,0,33,13,3,0.0,EngInf :  #Log to SD card ,"DrvInf INFO: Fahrerwechsel
� <OK>",OFF,37677000.0,-2.5569642866666666,0.0,132
