DateTimeStamp, uptime, LifeSign, msg, potentiomenter, speed, acceleration, deceleration, accelerationDisplay, batteryVoltage, batteryCurrent, batteryErrors, batteryPrechargeState, pvOn, pvCurrent, motorOn, motorCurrent, mppt1Current, mppt2Current, mppt3Current, voltageMin, voltageAvg, voltageMax, T1, T2, T3, Tmin, Tmax, driveDirection, constantMode, displayStatus, targetSpeed, Kp, Ki, Kd, targetPower, engineerInfo, driverInfo, speedArrow
2024-09-21T13:01:48, 00:42:40, 2375, log, 4527, 0, 0, 0, 0, 116.197, -0.009, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.182, 30.373, 0, 0, 24.3, 25.6, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:01:51, 00:42:43, 2378, log, 4527, 0, 0, 0, 0, 116.197, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.182, 30.387, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:01:54, 00:42:46, 2381, log, 4527, 0, 0, 0, 0, 116.181, 0.001, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.182, 30.387, 0, 0, 24.3, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:01:57, 00:42:49, 2383, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.393, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:00, 00:42:52, 2386, log, 4527, 0, 0, 0, 0, 116.181, -0.002, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.182, 30.393, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:03, 00:42:55, 2389, log, 4527, 0, 0, 0, 0, 116.181, -0.003, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.398, 0, 0, 24.3, 25.5, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:06, 00:42:58, 2392, log, 4527, 0, 0, 0, 0, 116.181, -0.004, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.398, 0, 0, 24.3, 25.6, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:09, 00:43:01, 2395, log, 4527, 0, 0, 0, 0, 116.181, -0.007, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.406, 0, 0, 24.2, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:12, 00:43:04, 2398, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.406, 0, 0, 24.4, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:15, 00:43:07, 2401, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.436, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:18, 00:43:10, 2403, log, 4528, 0, 0, 0, 0, 116.181, 0, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.436, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:21, 00:43:13, 2405, log, 4528, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.418, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:24, 00:43:16, 2408, log, 4527, 0, 0, 0, 0, 116.181, -0.001, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.418, 0, 0, 24.3, 25.5, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:27, 00:43:19, 2411, log, 4527, 0, 0, 0, 0, 116.181, -0.007, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.424, 0, 0, 24.2, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:30, 00:43:22, 2413, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.425, 0, 0, 24.3, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:33, 00:43:25, 2416, log, 4525, 0, 0, 0, 0, 116.181, -0.004, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.425, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:36, 00:43:28, 2419, log, 4528, 0, 0, 0, 0, 116.181, 0.006, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.431, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:39, 00:43:31, 2422, log, 4529, 0, 0, 0, 0, 116.213, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.431, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:42, 00:43:34, 2425, log, 4527, 0, 0, 0, 0, 116.181, -0.004, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.45, 0, 0, 24.3, 25.5, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:45, 00:43:37, 2428, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.45, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:48, 00:43:40, 2431, log, 4527, 0, 0, 0, 0, 116.213, -0.004, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.459, 0, 0, 24.2, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:51, 00:43:43, 2434, log, 4527, 0, 0, 0, 0, 116.197, -0.003, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.15, 4.181, 30.459, 0, 0, 24.3, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:54, 00:43:46, 2437, log, 4527, 0, 0, 0, 0, 116.181, -0.007, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.465, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:02:57, 00:43:49, 2440, log, 4527, 0, 0, 0, 0, 116.181, -0.007, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.465, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:00, 00:43:52, 2443, log, 4527, 0, 0, 0, 0, 116.181, -0.01, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.469, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:03, 00:43:55, 2446, log, 4527, 0, 0, 0, 0, 116.197, -0.003, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.15, 4.181, 30.469, 0, 0, 24.3, 25.5, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:06, 00:43:58, 2449, log, 4527, 0, 0, 0, 0, 116.197, -0.008, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.476, 0, 0, 24.2, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:09, 00:44:01, 2451, log, 4527, 0, 0, 0, 0, 116.197, -0.002, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.476, 0, 0, 24.4, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:12, 00:44:04, 2454, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.479, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:15, 00:44:07, 2457, log, 4527, 0, 0, 0, 0, 116.197, -0.007, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.494, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:18, 00:44:10, 2460, log, 4529, 0, 0, 0, 0, 116.181, 0, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.494, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:21, 00:44:13, 2463, log, 4528, 0, 0, 0, 0, 116.197, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.497, 0, 0, 24.4, 25.5, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:24, 00:44:16, 2466, log, 4528, 0, 0, 0, 0, 116.197, -0.005, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.15, 4.181, 30.497, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:27, 00:44:19, 2468, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.502, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:30, 00:44:22, 2471, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.502, 0, 0, 24.4, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:33, 00:44:25, 2474, log, 4527, 0, 0, 0, 0, 116.181, -0.008, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.528, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:36, 00:44:28, 2477, log, 4527, 0, 0, 0, 0, 116.181, -0.002, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.528, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:39, 00:44:31, 2480, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.544, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:42, 00:44:35, 2483, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.544, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:46, 00:44:38, 2486, log, 4527, 0, 0, 0, 0, 116.181, 0.001, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.52, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:49, 00:44:41, 2489, log, 4527, 0, 0, 0, 0, 116.213, -0.001, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.52, 0, 0, 24.4, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:52, 00:44:44, 2492, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.525, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:55, 00:44:47, 2495, log, 4527, 0, 0, 0, 0, 116.181, 0.002, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.525, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:03:58, 00:44:50, 2498, log, 4527, 0, 0, 0, 0, 116.181, -0.003, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.531, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:01, 00:44:53, 2501, log, 4527, 0, 0, 0, 0, 116.181, -0.003, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.538, 0, 0, 24.4, 25.6, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:04, 00:44:56, 2504, log, 4527, 0, 0, 0, 0, 116.181, 0, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.538, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:07, 00:44:59, 2506, log, 4527, 0, 0, 0, 0, 116.181, -0.008, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.547, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:10, 00:45:02, 2508, log, 4525, 0, 0, 0, 0, 116.197, 0, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.15, 4.181, 30.547, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:13, 00:45:05, 2511, log, 4525, 0, 0, 0, 0, 116.181, -0.003, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.549, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:16, 00:45:08, 2514, log, 4524, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.549, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:19, 00:45:11, 2517, log, 4524, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.557, 0, 0, 24.2, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:22, 00:45:14, 2520, log, 4527, 0, 0, 0, 0, 116.181, -0.004, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.557, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:25, 00:45:17, 2523, log, 4527, 0, 0, 0, 0, 116.197, -0.004, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.15, 4.181, 30.591, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:28, 00:45:20, 2525, log, 4527, 0, 0, 0, 0, 116.181, -0.007, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.591, 0, 0, 24.3, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:31, 00:45:23, 2527, log, 4527, 0, 0, 0, 0, 116.181, -0.008, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.155, 4.149, 4.181, 30.584, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:34, 00:45:26, 2530, log, 4527, 0, 0, 0, 0, 116.181, -0.002, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.584, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:37, 00:45:29, 2533, log, 4527, 0, 0, 0, 0, 116.181, -0.002, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.586, 0, 0, 24.2, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:40, 00:45:32, 2536, log, 4527, 0, 0, 0, 0, 116.181, -0.001, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.592, 0, 0, 24.3, 25.6, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:43, 00:45:35, 2539, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.592, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:46, 00:45:38, 2542, log, 4527, 0, 0, 0, 0, 116.181, -0.008, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.599, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:49, 00:45:41, 2545, log, 4527, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.599, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:52, 00:45:44, 2548, log, 4527, 0, 0, 0, 0, 116.181, -0.007, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.604, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:55, 00:45:47, 2551, log, 4527, 0, 0, 0, 0, 116.181, -0.005, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.604, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:04:58, 00:45:50, 2554, log, 4527, 0, 0, 0, 0, 116.181, -0.003, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.609, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:05:01, 00:45:53, 2556, log, 4527, 0, 0, 0, 0, 116.181, -0.018, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.609, 0, 0, 24.3, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:05:04, 00:45:56, 2559, log, 4524, 0, 0, 0, 0, 116.181, 0.015, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.612, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:05:07, 00:45:59, 2562, log, 4525, 0, 0, 0, 0, 116.181, -0.004, [7], RUN, 0, 0.009, 1, 0, 0.009, 0, 0, 4.156, 4.149, 4.181, 30.612, 0, 0, 24.4, 25.8, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:05:10, 00:46:02, 2565, log, 4525, 0, 0, 0, 0, 116.181, -0.006, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.643, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf :  #Log to SD card  #Log to SD card  #Log to SD card ", "DrvInf INFO: ok. <OK>", OFF
2024-09-21T13:05:13, 00:46:05, 2568, log, 4527, 1, 0, 250, -1, 116.181, -0.005, [7], RUN, 0, 0.011, 1, 0, 0.011, 0, 0, 4.156, 4.149, 4.181, 30.643, 0, 0, 24.4, 25.7, fwd, SPEED, DRIVER_RUNNING, 0, 33, 13, 3, 0, "EngInf : ", "DrvInf INFO: ok. <OK>", OFF
